rowid,school_name,shool_code
11378,江西制造职业技术学院,3601211912024136013867368
11379,江西工业职业技术学院,3601211912044136010839368
11380,江西外语外贸职业学院,3601211912044136013422368
11381,南昌县莲塘第三中学,3601212050023436010050342
11382,南昌县职业高级中学,3601214032003636000420365
11383,江西建设职业技术学院,3601214032004136013427368
11384,江西护理职业技术学院,3601214032004136013965368
11385,江西省新建县第二中学,3601221000013436013719341
11386,江西省新建县教师进修学校,3601221000013636000472364
11387,南昌市正大学校,3601221000033436017319341
11388,南昌新民外语学校,3601221000033436017320345
11389,江西省新建县第一中学,3601221000033436017322341
11390,新建县职业技术学校,3601221000033636000497365
11391,江西启明职业学校,3601221000063636000069362
11392,江西省商务学校,3601221002003636000493362
11393,江西省新建县第三中学,3601221010013436013720341
11394,南昌工学院,3601221010014136013421368
11395,江西应用科技学院,3601221102064136012938368
11396,南昌华东文武学校,3601221490691479872999
11397,新建县恒湖中学,3601224005003436017321341
11398,江西工业贸易职业技术学院,3601224500034136013423368
11399,江西桑海中学,3601224604013436017362341
11400,安义县教师进修学校,3601231000013636000483364
11401,江西省安义第二中学,3601231000023436010182341
11402,安义县职业技术学校,3601231000023636000484365
11403,江西省安义中学,3601231000043436017318342
11404,进贤县第四中学,3601241000023436010084341
11405,进贤县职业技术高级中学,3601241000023636000498365
11406,进贤县第二中学,3601241000043436000244341
11407,南昌市进贤岚湖中学(完全中学),3601241000043436010095341
11408,南昌市进贤岚湖中学(职业高中学校),3601241000043636000501365
11409,进贤县第三中学(高级中学),3601241000063436000256342
11410,进贤县第三中学(完全中学),3601241000063436010125341
11411,江西工程学校,3601241000063636000486362
11412,进贤县第一中学(完全中学),3601241000083436000222341
11413,进贤县育才中学,3601241000093436010109341
11414,进贤县第一中学(高级中学),3601241002063436000252342
11415,进贤县李渡中学,3601241012013436009998341
11416,江西省进贤温圳中学,3601241022003436010096341
11417,南昌颖华中学(进贤县),3601241022003436010144345
11418,江西省进贤前坊中学,3601241080013436010111341
11419,江西省西山国际学校(进贤县),3601242102073436010115345
11420,景德镇市第四中学(完全中学),3602020010033436000199341
11421,景德镇市第四中学(职业高中学校),3602020010033636000200365
11422,景德镇市第七中学,3602020010053436000115341
11423,景德镇市昌江一中,3602020010253436010122342
11424,景德镇第二高级职业中学,3602020020023636000108365
11425,瓷都隆大智业中等职业技术学校,3602020020023636000145365
11426,景德镇机电工程学校,3602020020023636000147362
11427,景德镇市昌江区职业教育中心,3602021012013636000424365
11428,景德镇第五中学,3602021458618839403999
11429,景德镇学院,3602022902004136010894368
11430,景德镇市体育运动学校,3602022902033636000199362
11431,景德镇私立高级美术中学,3602030010023636000255365
11432,景德镇市卫生学校,3602030010033636000485362
11433,景德镇市第三中学,3602030010053436000187341
11434,景德镇市天翼中学,3602030020013436000108341
11435,江西省景德镇一中,3602030020013436010019342
11436,江西陶瓷工艺美术职业技术学院,3602030020014136012930368
11437,景德镇市商业职工中等专业学校,3602030020033636000539364
11438,景德镇市第十九中学(十二年一贯制学校),3602030020113436000114345
11439,景德镇市第十九中学(职业高中学校),3602030020113636000119365
11440,景德镇市第十六中学,3602030020123436000236345
11441,景德镇第一中等专业学校,3602030030033636000197362
11442,景德镇市二十六中学,3602030030053436000159345
11443,景德镇市景杭高级职业中学,3602030060013636000469365
11444,景德镇市高级技术学校,3602030070063636000113365
11445,江西省景德镇二中,3602030080083436000246341
11446,景德镇市太白园实验中学,3602030080083436000247341
11447,景德镇市昌河中学,3602030090043436000242341
11448,景德镇市汽车职业技术学校,3602030090053636000046365
11449,浮梁县第一中学,3602221000013436000036341
11450,浮梁县玉茗学校,3602221000013436000069342
11451,景德镇陶瓷职业技术学院,3602221002014136014402368
11452,浮梁县鹅湖中学,3602221012003436000051341
11453,浮梁县蛟潭中学,3602221030013436000035342
11454,景德镇博太中学,3602221042023436017506342
11455,浮梁县高级职业学校,3602221042023636000087365
11456,江西省乐平市洪马中学,3602810010093436010072341
11457,乐平市开拓职业学校,3602810010093636000628365
11458,乐平市信用职业技术学校,3602810010133636000290365
11459,江西省乐平中学,3602810010143436010069342
11460,江西省乐平市新时代学校,3602810010153436010051341
11461,江西省乐平市私立振华中学,3602810010173436010067341
11462,江西省乐平市第三中学,3602810010173436010070342
11463,乐平市私立振华中学附设高职班,3602810010173636000611365
11464,江西省乐平市第四中学,3602810010193436010074341
11465,江西省乐平市私立创新中学,3602811040013436010073341
11466,景德镇昌航职业技术学校,3602811040013636000266365
11467,乐平市职业中学,3602811072083636000300365
11468,景德镇科技学校,3602811102033636000610365
11469,萍乡信息工程学校,3603020010013636000465365
11470,萍乡市第二中学,3603020020043436010044341
11471,萍乡市安源区教师进修学校,3603020020073636000458364
11472,萍乡市第七中学,3603020020923436000209341
11473,萍乡电子工业学校,3603020020943636000214365
11474,萍乡中学,3603020030063436010088342
11475,萍乡市工业中等专业学校,3603020030063636000414362
11476,萍乡市职业中等专业学校,3603020030063636000415365
11477,萍乡市广播电视大学职业中等专业学校,3603020040053636000360365
11478,萍乡市第九中学,3603020040063436010137341
11479,萍乡市第三中学,3603020040083436010003341
11480,萍乡市高远电子技术学校,3603020050033636000042365
11481,萍乡市公关学校,3603020050033636000462365
11482,江西省萍乡市卫生学校,3603020062023636000509362
11483,萍乡大富汽车工程学校,3603020062903636000215365
11484,萍乡经济开发区职教中心,3603020062903636000552365
11485,江西工业工程职业技术学院,3603020062904136012944368
11486,萍乡市黄冈学校,3603021002003436017508345
11487,江西应用工程职业学院,3603021010014136013425368
11488,安源职业教育中心,3603021032003636000459365
11489,萍乡实验学校,3603021516066441867999
11490,萍乡学院,3603024012064136010895368
11491,安源中学,3603024012083436013712341
11492,萍乡市湘东中学,3603131010023436010018342
11493,湘东云程实验学校,3603131010023436010020345
11494,萍乡市湘东职业中等专业学校(附设普通高中班),3603131052003636000232349
11495,萍乡市湘东职业中等专业学校(职业高中学校),3603131052003636000232365
11496,萍乡市麻山中学,3603131082003436000165342
11497,江西省莲花中学,3603211010063436010093342
11498,莲花县明珠中学,3603211010073436010089345
11499,莲花县进修学校,3603211010073636000327364
11500,莲花县职业技术学校,3603211012013636000328365
11501,莲花县坊楼中学,3603211052003436010091341
11502,莲花县复礼中学,3603212002053436010092341
11503,莲花县坪里中学,3603212032003436010090341
11504,上栗县教师进修学校,3603221010013636000278364
11505,萍乡恩信实验学校,3603221010043436000141345
11506,上栗县职业教育中心,3603221010043636000152365
11507,萍乡市上栗中学,3603221032003436000142341
11508,萍乡市福田职业中学,3603221042013636000150365
11509,萍乡市上栗县花炮学校（蓝翔职业学校）,3603221042013636000151365
11510,萍乡市福田中学,3603221042123436000123342
11511,萍乡市机械电子工业学校,3603221042923636000213365
11512,江西省萍乡市芦溪中学,3603231012123436000204342
11513,芦溪县教师进修学校,3603231012123636000185364
11514,萍乡市武功山职业中等专业学校(附设普通高中班),3603231022053636000203349
11515,萍乡市武功山职业中等专业学校(职业高中学校),3603231022053636000203365
11516,九江职业技术学院,3604020010074136011785368
11517,九江市卫生学校,3604020010153636000517362
11518,九江市庐山区教师进修学校,3604020010183636000139364
11519,九江外事旅游学校,3604020022003636000127365
11520,九江市庐山区新港中学,3604021020013436000128341
11521,九江市庐山区第一中学,3604021030043436000118341
11522,九江市庐山区职业高级中学,3604021030043636000138365
11523,江西九江科技中等专业学校,3604021032053636000365362
11524,江西省庐山中学,3604021760013436010027341
11525,江西省庐山旅游职业高级中学,3604021760023636000256365
11526,九江赣北育才科技学校,3604030010133636000111365
11527,江西省九江实验中学,3604030010183436000212341
11528,九江市同文中学,3604030020043436000171341
11529,九江外国语学校,3604030020063436000213341
11530,九江市民办晨光中学,3604030030023436000210341
11531,江西省九江第一中学,3604030030023436000217341
11532,九江远东海事学校,3604030030093636000126365
11533,江西省财务会计学校,3604030030103636000235362
11534,九江市第三中学,3604030030113436000215341
11535,九江市财会职工中等专业学校,3604030030143636000515364
11536,九江市高新职业技术学校,3604030040043636000112365
11537,九江市第七中学,3604030040103436000216341
11538,九江金安高级中学,3604030050033436000214341
11539,浔阳区教师进修学校,3604030050043636000018364
11540,九江华东电子信息学校,3604030052033636000109365
11541,九江市田家炳实验中学,3604030910023436000172341
11542,九江职业大学,3604030910024136011505368
11543,九江市理工职业技术学校,3604030912033636000114365
11544,江西省九江市第六中学,3604030920063436000211341
11545,九江市赣北电子工业学校,3604034004983636000110365
11546,九江市九江县综合高中,3604041000023636000442365
11547,九江市九江县第一中学,3604041000053436000062342
11548,九江市九江县育英学校(十二年一贯制学校),3604041000053436000063345
11549,九江市九江县育英学校(附设中职班),3604041000053436000063368
11550,九江市九江县私立陶渊明学校,3604041000063436000022345
11551,九江市徐工工程机械职业技术学校,3604042002043636000186365
11552,九江市九江县第二中学,3604044030053436000021341
11553,九江市九江县职业高级中学,3604044032023636000441365
11554,武宁县职业中等专业学校,3604230010073636000017365
11555,九江市武宁县教师进修学校,3604230010073636000020364
11556,武宁县第一中学,3604231002003436000018341
11557,九江庐山西海艺术学校,3604232012033636000053365
11558,修水县教师进修学校,3604241000033636000122364
11559,修水县英才高级中学,3604241000083436000117341
11560,修水县职业中专,3604241002103636000123362
11561,修水县琴海学校,3604241002173436000145345
11562,修水一中,3604241004003436000087342
11563,修水县五中,3604241012073436000144341
11564,修水县第四中学,3604241052073436000143341
11565,水源中学,3604241522313118827999
11566,江西省永修县第一中学,3604251000013436000068342
11567,江西省永修县第二中学,3604251000023436000064341
11568,永修县建昌中学,3604251000033436000038341
11569,永修县职业教育中心,3604251000043636000088365
11570,永修县中等卫生职业学校,3604251000043636000104362
11571,江西枫林涉外经贸职业学院,3604251042114136014167368
11572,江西省通用技术工程学校,3604254044983636000510362
11573,德安县教师进修学校,3604261000033636000016364
11574,九江市德安县第二中学,3604261000043436000050341
11575,德安县第一中学,3604262012003436000009341
11576,德安县中等职业技术学校,3604262012023636000621365
11577,星子县教师进修学校,3604271000053636000097364
11578,星子县第三中学,3604271000093436000040341
11579,星子县职业高级中学,3604271000093636000098365
11580,江西省星子中学,3604271000103436000037341
11581,庐山白鹿外国语学校,3604271000103436000039341
11582,都昌县四中,3604281000033436000056341
11583,都昌县教师进修学校,3604281000033636000070364
11584,都昌县百强职业技术学校,3604281000033636000074365
11585,都昌县一中,3604281000063436000058342
11586,都昌县二中,3604281000073436000054342
11587,都昌县任远中学,3604281000103436000094341
11588,都昌县三汊港中学,3604281020023436000057342
11589,都昌县蔡岭慈济中学,3604281090013436000052341
11590,都昌县北炎农业职业中学,3604281092113636000072365
11591,北山八一中学,3604281558924016641999
11592,都昌县三中,3604282092213436000055341
11593,都昌县职业技术学校,3604282092213636000071365
11594,九江市湖口县第二中学,3604291000013436010026341
11595,九江市湖口县蒙达理工学校,3604291000013636000252365
11596,九江市湖口县鸿图职业技术学校,3604291000023636000253365
11597,九江市湖口县教师进修学校,3604291000043636000487364
11598,九江市湖口县第一中学,3604291000083436010025341
11599,江西省九江市彭泽县第二高级中学,3604301000023436000081341
11600,江西省九江市彭泽县火炬高级中学,3604301000023436000083342
11601,江西省九江市彭泽县教师进修学校,3604301000093636000021364
11602,江西省九江市彭泽县职业教育中心,3604301000093636000084365
11603,江西省九江市彭泽县人杰中学,3604301032043436000084342
11604,江西省九江市彭泽县慧文职业技术学校,3604301032043636000124365
11605,江西省九江市彭泽县第一中学,3604301032053436000079341
11606,瑞昌市教师进修学校,3604810010023636000201364
11607,瑞昌市第二中学,3604810010043436010000342
11608,瑞昌市瀼溪民办高级中学,3604810010103436000075342
11609,瑞昌市现代职业中等专业学校,3604810010153636000075365
11610,瑞昌市第一中学,3604810020043436010022342
11611,江西省九江市共青城市共青城中学,3604820010033436010145341
11612,江西省九江市共青城市共青职业技术学校,3604821002003636000051362
11613,共青科技职业学院,3604821002004136014403368
11614,新余市第三中学,3605020010023436017365341
11615,新余市第二中学,3605020010073436017370341
11616,新余市渝水区教师进修学校,3605020010083636000250364
11617,新余市第一中学,3605020020013436017369341
11618,江西科技中等专业学校,3605020020013636000573362
11619,新余中等科技学校,3605020020013636000590365
11620,新余市第四中学,3605020020023436017371341
11621,江西高新科技学校,3605020020033636000568365
11622,新余市职业教育中心,3605020020053636000571365
11623,新余市第六中学,3605020020103436017367345
11624,江西赣西理工中等专业学校,3605020020113636000565362
11625,赣西高级职业中专学校,3605020020113636000589365
11626,新余市第九中学,3605020020123436017368341
11627,新余市少年儿童体育学校,3605020020203436000177341
11628,江西新兴产业工程学校,3605020020243636000588365
11629,江西工程学院,3605020020244136012766368
11630,北京师范大学新余附属学校,3605020030183436000139345
11631,渝水区罗坊中学,3605021030013436017323341
11632,新余市南方理工学校,3605021052003636000567365
11633,赣西科技职业学校附属中学,3605021515747941417999
11634,江西工程学院附属中学,3605021522138744174999
11635,华东旅游酒店管理学校,3605021700013636000595365
11636,江西省冶金工业学校,3605021702003636000569362
11637,江西华宇科技中等专业学校,3605021900023636000564362
11638,新余中等专业技术学校,3605021900023636000585365
11639,江西康展汽车科技学校,3605021900613636000596365
11640,江西中山电子计算机中等专业学校(职业高中学校),3605021902003636000587365
11641,新余市第十六中学,3605021902013436017317341
11642,江西中山电子计算机中等专业学校(中等技术学校),3605021902013636000574362
11643,新市司法警官学校,3605021902633636000593365
11644,新余市新钢中学,3605024000043436017363341
11645,江西东南科技学校,3605024000043636000594365
11646,新余市第七中学,3605024010013436010151341
11647,江西省分宜中学,3605211000023436010183341
11648,分宜县第三中学,3605211000023436010184341
11649,分宜县第二中学,3605211000033436010185341
11650,分宜县教师进修学校,3605211000043636000455364
11651,分宜群英文武学校,3605211002083436000174345
11652,鹰潭市月湖区教师进修学校,3606020010013636000014364
11653,江西省鹰潭市第一中学,3606020020023436010047342
11654,鹰潭市田家炳中学,3606020040013436010114341
11655,鹰潭市实验中学,3606020040053436010135341
11656,鹰潭职业技术学院,3606020050024136012937368
11657,鹰潭市育才教育集团,3606020060013436000251345
11658,鹰潭市南方外国语学校,3606021000023436000205345
11659,鹰潭电子科技学校,3606021000023636000376365
11660,江西鹰潭市职业中学,3606022005013636000258365
11661,鹰潭市余江县第三中学(完全中学),3606221000043436000077341
11662,鹰潭市余江县第三中学(附设中职班),3606221000043436000077368
11663,余江县教师进修学校,3606221000043636000134364
11664,余江县职业技术教育中心,3606221000043636000330365
11665,鹰潭市余江县第二中学,3606221012063436000076341
11666,鹰潭市中山学校,3606221032023436000243345
11667,江西鹰潭应用工程学校,3606222032053636000367362
11668,鹰潭理工学校,3606222032063636000373365
11669,江西省余江县第一中学,3606225035033436000074342
11670,江西余江桃李学校,3606225075983436010098345
11671,鹰潭九龙职业中等专业学校,3606225075983636000077365
11672,贵溪市实验中学,3606810010023436017325345
11673,鹰潭工业中等专业学校,3606810010023636000384365
11674,贵溪市第四中学,3606810010043436010141341
11675,贵溪市职业中学,3606810020043636000026365
11676,贵溪市第一中学,3606810020053436000005342
11677,江西省贵溪市教师进修学校,3606810020053636000542364
11678,贵溪市泗沥农职业中学,3606811002003636000544365
11679,贵溪市农业技术学校,3606811082003636000543365
11680,江西省赣州市章贡区教师进修学校,3607020010083636000160364
11681,赣州市科技职业技术学校,3607020010083636000331365
11682,赣州女子职工中等专业学校,3607020010133636000398364
11683,赣州市第四中学,3607020020043436010081341
11684,赣州市第一中学,3607020020143436000248341
11685,赣州市第三中学,3607020030033436010063341
11686,赣南师范学院附属中学,3607020030063436010043341
11687,虔州艺术学校(高级中学),3607020030063436010056342
11688,虔州艺术学校(职业高中学校),3607020030063636000291365
11689,江西应用技术职业学院,3607020040014136012942368
11690,赣州远大职业中等专业学校,3607020040023636000292365
11691,赣州工业职业中等专业学校,3607020040073636000282365
11692,赣州电子工业技术学校,3607020040073636000310365
11693,赣南科技应用学校,3607020910013636000308365
11694,赣州华坚科技职业技术学校,3607020910013636000322365
11695,赣南文艺学校,3607020912043636000379362
11696,江西省赣州卫生学校,3607020912053636000399362
11697,赣州理工职业技术学校,3607021000013636000284365
11698,赣州服装职业技术学校,3607021000013636000314365
11699,赣州市南方科技学校,3607021000013636000316365
11700,赣州市英才技术学校,3607021002023636000321365
11701,赣州应用技术职业学校,3607021002033636000320365
11702,江西省赣州市第一职业技术学校,3607021020013636000153365
11703,赣州市育才职业中等专业学校,3607021020013636000261365
11704,赣州市少年儿童体育学校,3607021020023436000257345
11705,赣州电子计算机学校,3607021020023636000311365
11706,赣州中学,3607021022023436010053341
11707,赣州厚德外国语学校,3607021022033436010007345
11708,江西环境工程职业学院,3607021030014136012934368
11709,赣州创新职业技术学校,3607021052003636000283365
11710,沙石中学,3607021467078243454999
11711,赣州市文清国际实验学校,3607021546926105071999
11712,赣南师范大学附属中学,3607021554715743745999
11713,赣州市科技学校,3607021902033636000315365
11714,赣州光华职业技术学校,3607021902033636000326365
11715,赣州旅游职业技术学校,3607021902123636000281365
11716,赣州师范高等专科学校,3607021902124136014465368
11717,赣州经济技术开发区潭口中学,3607024004983436010016341
11718,江西省宁都师范学校,3607024004983636000416363
11719,赣州市南康区第三中学,3607030010083436000042341
11720,南康二中,3607030010083436010004342
11721,赣州市南康区教师进修学校,3607030020013636000079364
11722,江西省南康市科汇技工学校,3607030020013636000386365
11723,江西省南康中学,3607030020053436000116342
11724,江西省南康唐江中学,3607031000023436000149342
11725,赣州市南康区第四中学,3607031030013436000198342
11726,南康市职业中等专业学校,3607031030013636000078365
11727,江西省南康市电子工业技术学校,3607031032013636000387365
11728,江西省赣县中学,3607041000013436000151341
11729,江西省赣县教师进修学校,3607041000013636000157364
11730,江西省赣县横溪职业技术学校,3607041000013636000161365
11731,江西省赣州市赣县志德职业技术学校,3607041000013636000162365
11732,赣县实验学校,3607041000023436000255345
11733,赣县实验学校,3607041000023436000255368
11734,赣县实验学校,3607041000053136017505349
11735,江西省赣县中学北校区,3607041002043436000180342
11736,江西省赣县职业技术学校,3607041002043636000159365
11737,赣州农业学校,3607041002043636000397362
11738,信丰县教师进修学校,3607221000053636000169364
11739,江西省信丰中学,3607221000073436000006342
11740,信丰县第六中学,3607221000083436000126342
11741,信丰县第五中学,3607221002003436000130341
11742,江西省信丰县第二中学,3607221002013436000152342
11743,信丰县职业中等专业学校,3607221002033636000137365
11744,信丰天华职业技术学校,3607224004983636000136365
11745,大余县教师进修学校,3607231000013636000171364
11746,江西省大余中学,3607231000063436000241341
11747,大余县梅关中学,3607231002013436000082342
11748,大余县职业技术教育中心,3607231002013636000191365
11749,大余县新城中学,3607231012003436000223341
11750,上犹职业中等专业学校,3607241000013636000101365
11751,江西省上犹县第三中学,3607241000033436000080341
11752,江西省上犹县教师进修学校,3607241000033636000085364
11753,江西省上犹中学,3607241000043436000088342
11754,崇义县第二中学,3607251000013436000073342
11755,崇义县职业中等专业学校,3607251000023636000030365
11756,江西省崇义中学,3607251000033436000071342
11757,崇义县教师进修学校,3607251000033636000080364
11758,安远县中等职业技术学校,3607261000013636000131365
11759,安远县第二中学,3607261000023436000089342
11760,安远应用职业技术学校,3607261000033636000093365
11761,安远县第一中学,3607261000043436000078342
11762,安远县教师进修学校,3607261000043636000103364
11763,龙南县职业中等专业学校,3607271000013636000451365
11764,龙南县实验中学,3607271000053436017315345
11765,龙南县教师进修学校,3607271000063636000336364
11766,江西省龙南中学,3607271000093436010064341
11767,江西省定南中学,3607281000013436000218342
11768,定南县职业中等专业学校,3607281000013636000216365
11769,定南县第二中学,3607281000043436000219341
11770,定南县教师进修学校,3607281000043636000217364
11771,全南县全南中学,3607291000013436000024342
11772,全南县教师进修学校,3607291000023636000227364
11773,全南县高级职业技术学校,3607291000023636000277365
11774,江西省宁都中学,3607301000013436000132342
11775,宁都县教师进修学校,3607301000013636000120364
11776,宁都县职业中等专业学校,3607301000013636000289365
11777,宁都县私立春晖学校,3607301000033436000113345
11778,宁都县宁师中学,3607301000033436017495342
11779,宁都县私立英才学校,3607301000043436000155345
11780,宁都县第三中学,3607301000063436010087341
11781,宁都县第四中学,3607301002023436010006341
11782,宁都县科技职业学校,3607301002193636000048365
11783,宁都县第五中学,3607301022003436010005341
11784,于都新长征中等职业学校,3607311000013636000092365
11785,江西省于都中学,3607311000023436000034342
11786,于都县实验中学,3607311000023436000067341
11787,于都县第三中学,3607311000023436000098345
11788,于都县第五中学,3607311000023436000109341
11789,于都县第二中学,3607311000043436000041341
11790,于都县第六中学,3607311002063436000070345
11791,江西省于都科技学校,3607311002063636000094365
11792,于都县第四中学,3607311002193436000195342
11793,于都县职业中等专业学校(附设普通高中班),3607311002193636000045349
11794,于都县职业中等专业学校(职业高中学校),3607311002193636000045365
11795,于都县教师进修学校,3607311002193636000090364
11796,于都县梓山中学,3607311050013436000170341
11797,于都县第七中学,3607311062043436000148341
11798,兴国兴旺职业技术学校,3607321000053636000164365
11799,兴国县第一中学,3607321000073436000101341
11800,兴国县卫生职业技术学校,3607321000073636000246365
11801,兴国县第三中学,3607321000103436000102341
11802,兴国县将军中学,3607321000103436000105341
11803,兴国县教师进修学校,3607321000113636000130364
11804,兴国县第四中学,3607321042173436000104342
11805,兴国县职业技术学校,3607321042173636000144365
11806,兴国中学,3607321554275809965999
11807,兴国县腾达职业技术学校,3607322012053636000177365
11808,兴国平川中学,3607324004983436000103342
11809,兴国宏兴职业技术学校,3607324004983636000149365
11810,兴国日升科技工程职业技术学校,3607324004983636000244365
11811,会昌县教师进修学校,3607331000013636000022364
11812,会昌县职业技术学校,3607331000013636000023365
11813,会昌县第二中学,3607331000073436000043341
11814,会昌县私立英才学校（中学部）(完全中学),3607331002003436000110341
11815,会昌县私立英才学校（中学部）(附设中职班),3607331002003436000110368
11816,江西省会昌中学,3607331002003436000125342
11817,会昌县珠兰示范学校（初中部）,3607332042003136000510368
11818,寻乌县第二中学,3607341000013436000136341
11819,江西省寻乌中学,3607341000023436000232341
11820,寻乌县现代职业技术学校,3607341000023636000276365
11821,江西省寻乌县教师进修学校,3607341000023636000364364
11822,寻乌县中等职业技术学校,3607341002003636000170365
11823,江西省寻乌县第一中学,3607342002003436010017341
11824,石城县赣源中学,3607351000023436000120341
11825,石城县职业技术学校,3607351000033636000081365
11826,江西省石城中学,3607351000063436010034342
11827,石城县教师进修学校,3607351002033636000140364
11828,瑞金市教师进修学校,3607811000023636000019364
11829,瑞金市私立兴华学校,3607811000033636000293369
11830,瑞金市第二中学,3607811000083436000237341
11831,瑞金市私立英才学校（高中部）,3607811000123436000059342
11832,瑞金市第三中学,3607811002023436000238341
11833,瑞金第一中学,3607811042003436000240342
11834,瑞金市职业中等专业学校,3607812062093636000220365
11835,江西省吉安市中等专业学校,3608020010013636000202362
11836,吉安市电子商务学校,3608020010013636000304365
11837,江西省吉安市第三中学,3608020010033436000158341
11838,吉安信息工程学校,3608020020033636000396365
11839,江西省吉安市第四中学,3608020020043436000235341
11840,江西省吉安市第四职业中学,3608020020043636000223365
11841,吉安市南方科技艺术学校,3608020020043636000247365
11842,江西省吉安市卫生学校,3608020020043636000393362
11843,井冈山铁道职业技术学校,3608020020063636000089365
11844,吉安市吉州区教师进修学校,3608020030043636000294364
11845,江西省吉安市白鹭洲中学,3608020050043436010143341
11846,吉安市高级技工学校,3608020050053636000457362
11847,江西省吉安市第一中学,3608020050073436000001342
11848,吉安师范学校,3608020050073636000402363
11849,吉安市第十二中学,3608021022043436010077341
11850,吉州区扶园职业教育集团,3608021022043636000287365
11851,吉安职业技术学院,3608021032104136014504368
11852,吉安应用工程学校,3608024004983636000279365
11853,吉安市青原区吉安文武学校,3608030010043636000033365
11854,井冈山大学附属艺术学校,3608030010043636000433362
11855,江西省井冈山应用科技学校,3608030012023636000400362
11856,吉安市青原区凯诺商贸经济管理学校,3608030012123636000027365
11857,吉安市青原区吉安影视艺术学校,3608030020013636000037365
11858,吉安市青原区滨江井冈山大学附属中学,3608030020023436010024342
11859,吉安市青原区江西电子工业中等专业学校,3608030020023636000403362
11860,华忆吉安高级中学,3608211000013436010152342
11861,江西华忆电子工业中等专业学校,3608211000013636000407362
11862,吉安县立中学,3608211000033436000119342
11863,吉安县教师进修学校,3608211000033636000349364
11864,吉安县第二中学,3608211000043436010106342
11865,吉安县第三中学,3608211002083436000169342
11866,吉安县职业中等专业学校,3608211002083636000066365
11867,吉安黄冈学校,3608211070013436017500345
11868,江西省吉水县第二中学,3608221000013436010031342
11869,江西省吉水中学,3608221000033436010075342
11870,吉水县教师进修学校,3608221000043636000254364
11871,吉水县文峰中学,3608221000053436010117342
11872,吉水县文峰中学,3608221000053436010117368
11873,吉水县文峰中学,3608221000053636000359365
11874,江西省井冈山经贸学校(附设普通高中班),3608221000113636000306349
11875,江西省井冈山经贸学校(中等技术学校),3608221000113636000306362
11876,江西南方国际学校,3608221002003636000325365
11877,吉水县职业学校,3608221052193636000305365
11878,吉水县新世纪中学,3608221082033436000157342
11879,吉水县新世纪中学,3608221082033436000157368
11880,吉水县新世纪中学,3608221082033636000413365
11881,江西省峡江中学,3608231000013436000207342
11882,峡江县职业中等专业学校,3608231000013636000211365
11883,峡江县教师进修学校,3608231000013636000212364
11884,峡江县第二中学,3608231020013436000181341
11885,峡江富康职业技术学校,3608231022003636000231365
11886,吉安市新干县第二中学,3608241000013436000131342
11887,新干县教师进修学校,3608241000033636000117364
11888,吉安市新干县新干中学,3608241000083436000093342
11889,吉安市新干县朝阳学校,3608241002033436000090342
11890,新干县职业技术中学,3608241002093636000116365
11891,神政桥中学,3608241491142081850999
11892,江西省永丰中学,3608251000023436010124342
11893,永丰县第三中学,3608251000073436010154342
11894,永丰县职业中专,3608251000073636000366365
11895,江西省永丰县教师进修学校,3608251000083636000383364
11896,古县中学,3608251467077852162999
11897,江西省永丰县第二中学,3608252002003436010123342
11898,泰和县第二中学,3608261000013436000048342
11899,井冈山工业科技学校,3608261000013636000056365
11900,井冈山理工工程学校,3608261000013636000057365
11901,江西省泰和第三中学,3608261000043436000015341
11902,江西省泰和中学,3608261000043436000085342
11903,江西省泰和县六合中学,3608261000053436000025342
11904,江西省泰和第四中学,3608261000063436000033341
11905,泰和七曜高级中学,3608261000063436000044342
11906,吉安民生科技学校,3608261000063636000054365
11907,泰和教师进修学校,3608261002033636000034364
11908,泰和职业中等专业学校,3608261002033636000035365
11909,泰和县六合中学,3608261002063636000040365
11910,江西省泰和县山谷中学,3608261072113436000026342
11911,泰和县农村机电职业学校,3608261072113636000043365
11912,泰和黄冈学校,3608261556073761166999
11913,江西省遂川县教师进修学校,3608271000033636000025364
11914,遂川县唐彩中学(高级中学),3608271000043436000121342
11915,遂川县三合中学(高级中学),3608271000043436000162342
11916,遂川县唐彩中学(职业高中学校),3608271000043636000128365
11917,遂川县三合中学(职业高中学校),3608271000043636000181365
11918,江西省遂川中学,3608271000053436000016342
11919,遂川县第二中学,3608271002083436000020342
11920,江西省遂川县职业中学,3608271002083636000032365
11921,遂川县瑶厦中学,3608271002153436000137341
11922,万安县崇文中学,3608281000023436000154342
11923,万安县职业中等专业学校,3608281000023636000143365
11924,江西省万安中学,3608281000033436000133342
11925,万安县实验中学,3608281000033436000168342
11926,万安县教师进修学校,3608281000033636000182364
11927,万安县窑头中学,3608281032003436000153341
11928,万安县沙坪中学,3608281070013436000135341
11929,安福县教师进修学校,3608291000013636000154364
11930,安福县职业中学,3608291000013636000155365
11931,安福县第二中学,3608291000033436000147342
11932,江西省安福中学,3608291000053436000146341
11933,江西省安福县第三中学(高级中学),3608291032023436000163342
11934,江西省安福县第三中学(附设中职班),3608291032023436000163368
11935,永新县第二中学,3608301000023436010104342
11936,永新县教师进修学校,3608301000023636000342364
11937,永新机械工程中等职业学校,3608301000023636000344365
11938,永新县禾川中学,3608301000053436010108342
11939,永新县任弼时中学,3608301000063436010103342
11940,永新县职业中等专业学校,3608301002063636000343365
11941,永新县第五中学,3608301002083436010105342
11942,永新县第三中学,3608301070013436010107342
