rowid,name
2183,宝鸡职业技术学院
2184,陕西航空职业技术学院
2185,陕西电子信息职业技术学院
2186,陕西邮电职业技术学院
2187,西安海棠职业学院
2188,西安汽车科技职业学院
2189,西安东方亚太职业技术学院
2190,陕西警官职业学院
2191,陕西经济管理职业技术学院
2192,西安铁路职业技术学院
2193,咸阳职业技术学院
2194,西安职业技术学院
2195,商洛职业技术学院
2196,汉中职业技术学院
2197,延安职业技术学院
2198,渭南职业技术学院
2199,安康职业技术学院
2200,铜川职业技术学院
2201,陕西青年职业学院
2202,陕西工商职业学院
2203,陕西电子科技职业学院
2204,陕西旅游烹饪职业学院
2205,西安医学高等专科学校
2206,榆林职业技术学院
2207,陕西艺术职业学院
2208,陕西机电职业技术学院
2209,兰州大学
2210,兰州理工大学
2211,兰州交通大学
2212,甘肃农业大学
2213,甘肃中医药大学
2214,西北师范大学
2215,兰州城市学院
2216,陇东学院
2217,天水师范学院
2218,河西学院
2219,兰州财经大学
2220,西北民族大学
2221,甘肃政法学院
2222,甘肃民族师范学院
2223,兰州文理学院
2224,甘肃医学院
2225,兰州工业学院
2226,西北师范大学知行学院
2227,兰州财经大学陇桥学院
2228,兰州财经大学长青学院
2229,兰州交通大学博文学院
2230,兰州理工大学技术工程学院
2231,兰州石化职业技术学院
2232,陇南师范高等专科学校
2233,定西师范高等专科学校
2234,甘肃建筑职业技术学院
2235,酒泉职业技术学院
2236,兰州外语职业学院
2237,兰州职业技术学院
2238,甘肃警察职业学院
2239,甘肃林业职业技术学院
2240,甘肃工业职业技术学院
2241,武威职业学院
2242,甘肃交通职业技术学院
2243,兰州资源环境职业技术学院
2244,甘肃农业职业技术学院
2245,甘肃畜牧工程职业技术学院
2246,甘肃钢铁职业技术学院
2247,甘肃机电职业技术学院
2248,甘肃有色冶金职业技术学院
2249,白银矿冶职业技术学院
2250,甘肃卫生职业学院
2251,兰州科技职业学院
2252,庆阳职业技术学院
2253,临夏现代职业学院
2254,甘肃能源化工职业学院
2255,兰州现代职业学院
2256,平凉职业技术学院
2257,甘肃财贸职业学院
2258,海南大学
2259,海南热带海洋学院
2260,海南师范大学
2261,海南医学院
2262,海口经济学院
2263,琼台师范学院
2264,三亚学院
2265,海南职业技术学院
2266,三亚城市职业学院
2267,海南软件职业技术学院
2268,海南政法职业学院
2269,海南外国语职业学院
2270,海南经贸职业技术学院
2271,海南工商职业学院
2272,三亚航空旅游职业学院
2273,海南科技职业学院
2274,三亚理工职业学院
2275,海南体育职业技术学院
2276,三亚中瑞酒店管理职业学院
2277,宁夏大学
2278,宁夏医科大学
2279,宁夏师范学院
2280,北方民族大学
2281,宁夏理工学院
2282,宁夏大学新华学院
2283,银川能源学院
2284,中国矿业大学银川学院
2285,宁夏民族职业技术学院
2286,宁夏工业职业学院
2287,宁夏职业技术学院
2288,宁夏工商职业技术学院
2289,宁夏财经职业技术学院
2290,宁夏警官职业学院
2291,宁夏建设职业技术学院
2292,宁夏葡萄酒与防沙治沙职业技术学院
2293,宁夏幼儿师范高等专科学校
2294,宁夏艺术职业学院
2295,宁夏体育职业学院
2296,青海大学
2297,青海师范大学
2298,青海民族大学
2299,青海大学昆仑学院
2300,青海卫生职业技术学院
2301,青海警官职业学院
2302,青海畜牧兽医职业技术学院
2303,青海交通职业技术学院
2304,青海建筑职业技术学院
2305,西宁城市职业技术学院
2306,青海高等职业技术学院
2307,青海柴达木职业技术学院
2308,西藏大学
2309,西藏民族大学
2310,西藏藏医学院
2311,西藏农牧学院
2312,西藏警官高等专科学校
2313,拉萨师范高等专科学校
2314,西藏职业技术学院
2315,新疆大学
2316,塔里木大学
2317,新疆农业大学
2318,石河子大学
2319,新疆医科大学
2320,新疆师范大学
2321,喀什大学
2322,伊犁师范学院
2323,新疆财经大学
2324,新疆艺术学院
2325,新疆工程学院
2326,昌吉学院
2327,新疆警察学院
2328,新疆大学科学技术学院
2329,新疆农业大学科学技术学院
2330,新疆医科大学厚博学院
2331,新疆财经大学商务学院
2332,石河子大学科技学院
2333,和田师范专科学校
2334,新疆农业职业技术学院
2335,乌鲁木齐职业大学
2336,新疆维吾尔医学专科学校
2337,克拉玛依职业技术学院
2338,新疆机电职业技术学院
2339,新疆轻工职业技术学院
2340,新疆能源职业技术学院
2341,昌吉职业技术学院
2342,伊犁职业技术学院
2343,阿克苏职业技术学院
2344,巴音郭楞职业技术学院
2345,新疆建设职业技术学院
2346,新疆兵团警官高等专科学校
2347,新疆现代职业技术学院
2348,新疆天山职业技术学院
2349,新疆交通职业技术学院
2350,新疆石河子职业技术学院
2351,新疆职业大学
2352,新疆体育职业技术学院
2353,新疆应用职业技术学院
2354,新疆师范高等专科学校
2355,新疆铁道职业技术学院
2356,新疆生产建设兵团兴新职业技术学院
2357,哈密职业技术学院
2358,新疆科技职业技术学院
2359,吐鲁番职业技术学院
2360,博尔塔拉职业技术学院
2361,新疆工业职业技术学院
2362,华北水利水电大学
2363,郑州大学
2364,河南理工大学
2365,郑州轻工业学院
2366,河南工业大学
2367,河南科技大学
2368,中原工学院
2369,河南农业大学
2370,河南科技学院
2371,河南牧业经济学院
2372,河南中医药大学
2373,新乡医学院
2374,河南大学
2375,河南师范大学
2376,信阳师范学院
2377,周口师范学院
2378,安阳师范学院
2379,许昌学院
2380,南阳师范学院
2381,洛阳师范学院
2382,商丘师范学院
2383,河南财经政法大学
2384,郑州航空工业管理学院
2385,黄淮学院
2386,平顶山学院
2387,郑州工程技术学院
2388,洛阳理工学院
2389,新乡学院
2390,信阳农林学院
2391,河南工学院
2392,安阳工学院
2393,河南工程学院
2394,河南财政金融学院
2395,南阳理工学院
2396,河南城建学院
2397,河南警察学院
2398,黄河科技学院
2399,铁道警察学院
2400,郑州科技学院
2401,郑州工业应用技术学院
2402,郑州师范学院
2403,郑州财经学院
2404,黄河交通学院
2405,商丘工学院
2406,河南大学民生学院
2407,河南师范大学新联学院
2408,信阳学院
2409,安阳学院
2410,新乡医学院三全学院
2411,河南科技学院新科学院
2412,郑州工商学院
2413,中原工学院信息商务学院
2414,商丘学院
2415,郑州成功财经学院
2416,郑州升达经贸管理学院
2417,河南职业技术学院
2418,漯河职业技术学院
2419,三门峡职业技术学院
2420,郑州铁路职业技术学院
2421,开封大学
2422,焦作大学
2423,濮阳职业技术学院
2424,郑州电力高等专科学校
2425,黄河水利职业技术学院
2426,许昌职业技术学院
2427,河南工业和信息化职业学院
2428,河南水利与环境职业学院
2429,商丘职业技术学院
2430,平顶山工业职业技术学院
2431,周口职业技术学院
2432,济源职业技术学院
2433,河南司法警官职业学院
2434,鹤壁职业技术学院
2435,河南工业职业技术学院
2436,郑州澍青医学高等专科学校
2437,焦作师范高等专科学校
2438,河南检察职业学院
2439,河南质量工程职业学院
2440,郑州信息科技职业学院
2441,漯河医学高等专科学校
2442,南阳医学高等专科学校
2443,商丘医学高等专科学校
2444,郑州电子信息职业技术学院
2445,信阳职业技术学院
2446,嵩山少林武术职业学院
2447,郑州工业安全职业学院
2448,永城职业学院
2449,河南经贸职业学院
2450,河南交通职业技术学院
2451,河南农业职业学院
2452,郑州旅游职业学院
2453,郑州职业技术学院
2454,河南信息统计职业学院
2455,河南林业职业学院
2456,河南工业贸易职业学院
2457,郑州电力职业技术学院
2458,周口科技职业学院
2459,河南建筑职业技术学院
2460,漯河食品职业学院
2461,郑州城市职业学院
2462,安阳职业技术学院
2463,新乡职业技术学院
2464,驻马店职业技术学院
2465,焦作工贸职业学院
2466,许昌陶瓷职业学院
2467,郑州理工职业学院
2468,郑州信息工程职业学院
2469,长垣烹饪职业技术学院
2470,开封文化艺术职业学院
2471,河南应用技术职业学院
2472,河南艺术职业学院
2473,河南机电职业学院
2474,河南护理职业学院
2475,许昌电气职业学院
2476,信阳涉外职业技术学院
2477,鹤壁汽车工程职业学院
2478,南阳职业学院
2479,郑州商贸旅游职业学院
2480,河南推拿职业学院
2481,洛阳职业技术学院
2482,郑州幼儿师范高等专科学校
2483,安阳幼儿师范高等专科学校
2484,郑州黄河护理职业学院
2485,河南医学高等专科学校
2486,郑州财税金融职业学院
2487,南阳农业职业学院
2488,洛阳科技职业学院
2489,鹤壁能源化工职业学院
2490,平顶山文化艺术职业学院
2491,濮阳医学高等专科学校
2492,驻马店幼儿师范高等专科学校
2493,三门峡社会管理职业学院
2494,河南轻工职业学院
2495,河南测绘职业学院
2496,山东大学
2497,中国海洋大学
2498,山东科技大学
2499,中国石油大学（华东）
2500,青岛科技大学
2501,济南大学
2502,青岛理工大学
2503,山东建筑大学
2504,齐鲁工业大学
2505,山东理工大学
2506,山东农业大学
2507,青岛农业大学
2508,潍坊医学院
2509,泰山医学院
2510,滨州医学院
2511,山东中医药大学
2512,济宁医学院
2513,山东师范大学
2514,曲阜师范大学
2515,聊城大学
2516,德州学院
2517,滨州学院
2518,鲁东大学
2519,临沂大学
2520,泰山学院
2521,济宁学院
2522,菏泽学院
2523,山东财经大学
2524,山东体育学院
2525,山东艺术学院
2526,齐鲁医药学院
2527,青岛滨海学院
2528,枣庄学院
2529,山东工艺美术学院
2530,青岛大学
2531,烟台大学
2532,潍坊学院
2533,山东警察学院
2534,山东交通学院
2535,山东工商学院
2536,山东女子学院
2537,烟台南山学院
2538,潍坊科技学院
2539,山东英才学院
2540,青岛恒星科技学院
2541,青岛黄海学院
2542,山东现代学院
2543,山东协和学院
2544,烟台大学文经学院
2545,聊城大学东昌学院
2546,青岛理工大学琴岛学院
2547,山东师范大学历山学院
2548,山东财经大学燕山学院
2549,中国石油大学胜利学院
2550,山东科技大学泰山科技学院
2551,山东华宇工学院
2552,青岛工学院
2553,青岛农业大学海都学院
2554,齐鲁理工学院
2555,山东财经大学东方学院
2556,济南大学泉城学院
2557,山东政法学院
2558,齐鲁师范学院
2559,山东青年政治学院
2560,北京电影学院现代创意媒体学院
2561,山东管理学院
2562,山东农业工程学院
2563,山东医学高等专科学校
2564,菏泽医学专科学校
2565,山东商业职业技术学院
2566,山东电力高等专科学校
2567,日照职业技术学院
2568,曲阜远东职业技术学院
2569,青岛职业技术学院
2570,威海职业学院
2571,山东职业学院
2572,山东劳动职业技术学院
2573,莱芜职业技术学院
2574,济宁职业技术学院
2575,潍坊职业学院
2576,烟台职业学院
2577,东营职业学院
2578,聊城职业技术学院
2579,滨州职业学院
2580,山东科技职业学院
2581,山东服装职业学院
2582,德州科技职业学院
2583,山东力明科技职业学院
2584,山东圣翰财贸职业学院
2585,山东水利职业学院
2586,山东畜牧兽医职业学院
2587,青岛飞洋职业技术学院
2588,东营科技职业学院
2589,山东交通职业学院
2590,淄博职业学院
2591,山东外贸职业学院
2592,青岛酒店管理职业技术学院
2593,山东信息职业技术学院
2594,青岛港湾职业技术学院
2595,山东胜利职业学院
2596,山东经贸职业学院
2597,山东工业职业学院
2598,山东化工职业学院
2599,青岛求实职业技术学院
2600,济南职业学院
2601,烟台工程职业技术学院
2602,山东凯文科技职业学院
2603,山东外国语职业学院
2604,潍坊工商职业学院
2605,德州职业技术学院
2606,枣庄科技职业学院
2607,淄博师范高等专科学校
2608,山东中医药高等专科学校
2609,济南工程职业技术学院
2610,山东电子职业技术学院
2611,山东旅游职业学院
2612,山东铝业职业学院
2613,山东杏林科技职业学院
2614,泰山职业技术学院
2615,山东外事翻译职业学院
2616,山东药品食品职业学院
2617,山东商务职业学院
2618,山东轻工职业学院
2619,山东城市建设职业学院
2620,烟台汽车工程职业学院
2621,山东司法警官职业学院
2622,菏泽家政职业学院
2623,山东传媒职业学院
2624,临沂职业学院
2625,枣庄职业学院
2626,山东理工职业学院
2627,山东文化产业职业学院
2628,青岛远洋船员职业学院
2629,济南幼儿师范高等专科学校
2630,济南护理职业学院
2631,泰山护理职业学院
2632,山东海事职业学院
2633,潍坊护理职业学院
2634,潍坊工程职业学院
2635,菏泽职业学院
2636,山东艺术设计职业学院
2637,威海海洋职业学院
2638,山东特殊教育职业学院
2639,烟台黄金职业学院
2640,日照航海工程职业学院
2641,北京大学
2642,中国人民大学
2643,清华大学
2644,北京交通大学
2645,北京工业大学
2646,北京航空航天大学
2647,北京理工大学
2648,北京科技大学
2649,北方工业大学
2650,北京化工大学
2651,北京工商大学
2652,北京服装学院
2653,北京邮电大学
2654,北京印刷学院
2655,北京建筑大学
2656,北京石油化工学院
2657,北京电子科技学院
2658,中国农业大学
2659,北京农学院
2660,北京林业大学
2661,北京协和医学院
2662,首都医科大学
2663,北京中医药大学
2664,北京师范大学
2665,首都师范大学
2666,首都体育学院
2667,北京外国语大学
2668,北京第二外国语学院
2669,北京语言大学
2670,中国传媒大学
2671,中央财经大学
2672,对外经济贸易大学
2673,北京物资学院
2674,首都经济贸易大学
2675,外交学院
2676,中国人民公安大学
2677,国际关系学院
2678,北京体育大学
2679,中央音乐学院
2680,中国音乐学院
2681,中央美术学院
2682,中央戏剧学院
2683,中国戏曲学院
2684,北京电影学院
2685,北京舞蹈学院
2686,中央民族大学
2687,中国政法大学
2688,华北电力大学
2689,中华女子学院
2690,北京信息科技大学
2691,中国矿业大学（北京）
2692,中国石油大学（北京）
2693,中国地质大学（北京）
2694,北京联合大学
2695,北京城市学院
2696,中国青年政治学院
2697,首钢工学院
2698,中国劳动关系学院
2699,北京吉利学院
2700,首都师范大学科德学院
2701,北京工商大学嘉华学院
2702,北京邮电大学世纪学院
2703,北京工业大学耿丹学院
2704,北京警察学院
2705,北京第二外国语学院中瑞酒店管理学院
2706,中国科学院大学
2707,中国社会科学院大学
2708,北京工业职业技术学院
2709,北京信息职业技术学院
2710,北京电子科技职业学院
2711,北京京北职业技术学院
2712,北京交通职业技术学院
2713,北京青年政治学院
2714,北京农业职业学院
2715,北京政法职业学院
2716,北京财贸职业学院
2717,北京北大方正软件职业技术学院
2718,北京经贸职业学院
2719,北京经济技术职业学院
2720,北京戏曲艺术职业学院
2721,北京汇佳职业学院
2722,北京科技经营管理学院
2723,北京科技职业学院
2724,北京培黎职业学院
2725,北京经济管理职业学院
2726,北京劳动保障职业学院
2727,北京社会管理职业学院
2728,北京艺术传媒职业学院
2729,北京体育职业学院
2730,北京交通运输职业学院
2731,北京卫生职业学院
2732,北京网络职业学院
2733,南开大学
2734,天津大学
2735,天津科技大学
2736,天津工业大学
2737,中国民航大学
2738,天津理工大学
2739,天津农学院
2740,天津医科大学
2741,天津中医药大学
2742,天津师范大学
2743,天津职业技术师范大学
2744,天津外国语大学
2745,天津商业大学
2746,天津财经大学
2747,天津体育学院
2748,天津音乐学院
2749,天津美术学院
2750,天津城建大学
2751,天津天狮学院
2752,天津中德应用技术大学
2753,天津外国语大学滨海外事学院
2754,天津体育学院运动与文化艺术学院
2755,天津商业大学宝德学院
2756,天津医科大学临床医学院
2757,南开大学滨海学院
2758,天津师范大学津沽学院
2759,天津理工大学中环信息学院
2760,北京科技大学天津学院
2761,天津大学仁爱学院
2762,天津财经大学珠江学院
2763,天津市职业大学
2764,天津滨海职业学院
2765,天津工程职业技术学院
2766,天津青年职业学院
2767,天津渤海职业技术学院
2768,天津电子信息职业技术学院
2769,天津机电职业技术学院
2770,天津现代职业技术学院
2771,天津公安警官职业学院
2772,天津轻工职业技术学院
2773,天津商务职业学院
2774,天津国土资源和房屋职业学院
2775,天津医学高等专科学校
2776,天津开发区职业技术学院
2777,天津艺术职业学院
2778,天津交通职业学院
2779,天津冶金职业技术学院
2780,天津石油职业技术学院
2781,天津城市职业学院
2782,天津铁道职业技术学院
2783,天津工艺美术职业学院
2784,天津城市建设管理职业技术学院
2785,天津生物工程职业技术学院
2786,天津海运职业学院
2787,天津广播影视职业学院
2788,天津体育职业学院
2789,天津滨海汽车工程职业学院
2790,复旦大学
2791,同济大学
2792,上海交通大学
2793,华东理工大学
2794,上海理工大学
2795,上海海事大学
2796,东华大学
2797,上海电力学院
2798,上海应用技术大学
2799,上海健康医学院
2800,上海海洋大学
2801,上海中医药大学
2802,华东师范大学
2803,上海师范大学
2804,上海外国语大学
2805,上海财经大学
2806,上海对外经贸大学
2807,上海海关学院
2808,华东政法大学
2809,上海体育学院
2810,上海音乐学院
2811,上海戏剧学院
2812,上海大学
2813,上海公安学院
2814,上海工程技术大学
2815,上海立信会计金融学院
2816,上海电机学院
2817,上海杉达学院
2818,上海政法学院
2819,上海第二工业大学
2820,上海商学院
2821,上海建桥学院
2822,上海兴伟学院
2823,上海视觉艺术学院
2824,上海外国语大学贤达经济人文学院
2825,上海师范大学天华学院
2826,上海科技大学
2827,上海纽约大学
2828,上海旅游高等专科学校
2829,上海东海职业技术学院
2830,上海工商职业技术学院
2831,上海出版印刷高等专科学校
2832,上海行健职业学院
2833,上海城建职业学院
2834,上海交通职业技术学院
2835,上海海事职业技术学院
2836,上海电子信息职业技术学院
2837,上海震旦职业学院
2838,上海民远职业技术学院
2839,上海欧华职业技术学院
2840,上海思博职业技术学院
2841,上海立达职业技术学院
2842,上海工艺美术职业学院
2843,上海济光职业技术学院
2844,上海工商外国语职业学院
2845,上海科学技术职业学院
2846,上海农林职业技术学院
2847,上海邦德职业技术学院
2848,上海中侨职业技术学院
2849,上海电影艺术职业学院
2850,上海中华职业技术学院
2851,上海工会管理职业学院
2852,上海体育职业学院
2853,上海民航职业技术学院
2854,重庆大学
2855,重庆邮电大学
2856,重庆交通大学
2857,重庆医科大学
2858,西南大学
2859,重庆师范大学
2860,重庆文理学院
2861,重庆三峡学院
2862,长江师范学院
2863,四川外国语大学
2864,西南政法大学
2865,四川美术学院
2866,重庆科技学院
2867,重庆理工大学
2868,重庆工商大学
2869,重庆工程学院
2870,重庆大学城市科技学院
2871,重庆警察学院
2872,重庆人文科技学院
2873,四川外国语大学重庆南方翻译学院
2874,重庆师范大学涉外商贸学院
2875,重庆工商大学融智学院
2876,重庆工商大学派斯学院
2877,重庆邮电大学移通学院
2878,重庆第二师范学院
2879,重庆航天职业技术学院
2880,重庆电力高等专科学校
2881,重庆工业职业技术学院
2882,重庆三峡职业学院
2883,重庆工贸职业技术学院
2884,重庆机电职业技术学院
2885,重庆电子工程职业学院
2886,重庆海联职业技术学院
2887,重庆信息技术职业学院
2888,重庆传媒职业学院
2889,重庆城市管理职业学院
2890,重庆工程职业技术学院
2891,重庆房地产职业学院
2892,重庆城市职业学院
2893,重庆水利电力职业技术学院
2894,重庆工商职业学院
2895,重庆应用技术职业学院
2896,重庆三峡医药高等专科学校
2897,重庆医药高等专科学校
2898,重庆青年职业技术学院
2899,重庆财经职业学院
2900,重庆科创职业学院
2901,重庆建筑工程职业学院
2902,重庆电讯职业学院
2903,重庆能源职业学院
2904,重庆商务职业学院
2905,重庆交通职业学院
2906,重庆化工职业学院
2907,重庆旅游职业学院
2908,重庆安全技术职业学院
2909,重庆公共运输职业学院
2910,重庆艺术工程职业学院
2911,重庆轻工职业学院
2912,重庆电信职业学院
2913,重庆经贸职业学院
2914,重庆幼儿师范高等专科学校
2915,重庆文化艺术职业学院
2916,重庆科技职业学院
2917,重庆资源与环境保护职业学院
2918,重庆护理职业学院
2919,河北大学
2920,河北工程大学
2921,河北地质大学
2922,河北工业大学
2923,华北理工大学
2924,河北科技大学
2925,河北建筑工程学院
2926,河北水利电力学院
2927,河北农业大学
2928,河北医科大学
2929,河北北方学院
2930,承德医学院
2931,河北师范大学
2932,保定学院
2933,河北民族师范学院
2934,唐山师范学院
2935,廊坊师范学院
2936,衡水学院
2937,石家庄学院
2938,邯郸学院
2939,邢台学院
2940,沧州师范学院
2941,石家庄铁道大学
2942,燕山大学
2943,河北科技师范学院
2944,唐山学院
2945,华北科技学院
2946,中国人民武装警察部队学院
2947,河北体育学院
2948,河北金融学院
2949,北华航天工业学院
2950,防灾科技学院
2951,河北经贸大学
2952,中央司法警官学院
2953,河北传媒学院
2954,河北工程技术学院
2955,河北美术学院
2956,河北科技学院
2957,河北外国语学院
2958,河北大学工商学院
2959,华北理工大学轻工学院
2960,河北科技大学理工学院
2961,河北师范大学汇华学院
2962,河北经贸大学经济管理学院
2963,河北医科大学临床学院
2964,华北电力大学科技学院
2965,河北工程大学科信学院
2966,河北工业大学城市学院
2967,燕山大学里仁学院
2968,石家庄铁道大学四方学院
2969,河北地质大学华信学院
2970,河北农业大学现代科技学院
2971,华北理工大学冀唐学院
2972,中国地质大学长城学院
2973,燕京理工学院
2974,北京中医药大学东方学院
2975,北京交通大学海滨学院
2976,河北东方学院
2977,河北中医学院
2978,张家口学院
2979,河北环境工程学院
2980,河北工业职业技术学院
2981,邯郸职业技术学院
2982,石家庄职业技术学院
2983,张家口职业技术学院
2984,承德石油高等专科学校
2985,邢台职业技术学院
2986,河北软件职业技术学院
2987,河北石油职业技术学院
2988,河北建材职业技术学院
2989,河北政法职业学院
2990,沧州职业技术学院
2991,河北能源职业技术学院
2992,石家庄铁路职业技术学院
2993,保定职业技术学院
2994,秦皇岛职业技术学院
2995,石家庄工程职业学院
2996,石家庄城市经济职业学院
2997,唐山职业技术学院
2998,衡水职业技术学院
2999,唐山工业职业技术学院
3000,邢台医学高等专科学校
3001,河北省艺术职业学院
3002,河北旅游职业学院
3003,石家庄财经职业学院
3004,河北交通职业技术学院
3005,河北化工医药职业技术学院
3006,石家庄信息工程职业学院
3007,河北对外经贸职业学院
3008,保定电力职业技术学院
3009,河北机电职业技术学院
3010,渤海石油职业学院
3011,廊坊职业技术学院
3012,唐山科技职业技术学院
3013,石家庄邮电职业技术学院
3014,河北公安警察职业学院
3015,石家庄工商职业学院
3016,石家庄理工职业学院
3017,石家庄科技信息职业学院
3018,河北司法警官职业学院
3019,沧州医学高等专科学校
3020,河北女子职业技术学院
3021,石家庄医学高等专科学校
3022,石家庄经济职业学院
3023,冀中职业学院
3024,石家庄人民医学高等专科学校
3025,石家庄科技工程职业学院
3026,河北劳动关系职业学院
3027,石家庄科技职业学院
3028,泊头职业学院
3029,宣化科技职业学院
3030,廊坊燕京职业技术学院
3031,承德护理职业学院
3032,石家庄幼儿师范高等专科学校
3033,廊坊卫生职业学院
3034,河北轨道运输职业技术学院
3035,保定幼儿师范高等专科学校
3036,河北工艺美术职业学院
3037,渤海理工职业学院
3038,唐山幼儿师范高等专科学校
3039,曹妃甸职业技术学院
3040,山西大学
3041,太原科技大学
3042,中北大学
3043,太原理工大学
3044,山西农业大学
3045,山西医科大学
3046,长治医学院
3047,山西师范大学
3048,太原师范学院
3049,山西大同大学
3050,晋中学院
3051,长治学院
3052,运城学院
3053,忻州师范学院
3054,山西财经大学
3055,山西中医药大学
3056,吕梁学院
3057,太原学院
3058,山西警察学院
3059,山西应用科技学院
3060,山西大学商务学院
3061,太原理工大学现代科技学院
3062,山西农业大学信息学院
3063,山西师范大学现代文理学院
3064,中北大学信息商务学院
3065,太原科技大学华科学院
3066,山西医科大学晋祠学院
3067,山西财经大学华商学院
3068,山西工商学院
3069,太原工业学院
3070,山西传媒学院
3071,山西工程技术学院
3072,山西能源学院
3073,山西省财政税务专科学校
3074,长治职业技术学院
3075,山西艺术职业学院
3076,晋城职业技术学院
3077,山西建筑职业技术学院
3078,山西药科职业学院
3079,山西工程职业技术学院
3080,山西交通职业技术学院
3081,大同煤炭职业技术学院
3082,山西机电职业技术学院
3083,山西戏剧职业学院
3084,山西财贸职业技术学院
3085,山西林业职业技术学院
3086,山西水利职业技术学院
3087,阳泉职业技术学院
3088,临汾职业技术学院
3089,山西职业技术学院
3090,山西煤炭职业技术学院
3091,山西金融职业学院
3092,太原城市职业技术学院
3093,山西信息职业技术学院
3094,山西体育职业学院
3095,山西警官职业学院
3096,山西国际商务职业学院
3097,潞安职业技术学院
3098,太原旅游职业学院
3099,山西旅游职业学院
3100,山西管理职业学院
3101,山西电力职业技术学院
3102,忻州职业技术学院
3103,山西同文职业技术学院
3104,晋中职业技术学院
3105,山西华澳商贸职业学院
3106,山西运城农业职业技术学院
3107,运城幼儿师范高等专科学校
3108,山西老区职业技术学院
3109,山西经贸职业学院
3110,朔州职业技术学院
3111,运城职业技术学院
3112,山西轻工职业技术学院
3113,晋中师范高等专科学校
3114,阳泉师范高等专科学校
3115,山西青年职业学院
3116,运城护理职业学院
3117,运城师范高等专科学校
3118,朔州师范高等专科学校
3119,吕梁职业技术学院
3120,内蒙古大学
3121,内蒙古科技大学
3122,内蒙古工业大学
3123,内蒙古农业大学
3124,内蒙古医科大学
3125,内蒙古师范大学
3126,内蒙古民族大学
3127,赤峰学院
3128,内蒙古财经大学
3129,呼伦贝尔学院
3130,集宁师范学院
3131,河套学院
3132,呼和浩特民族学院
3133,内蒙古大学创业学院
3134,内蒙古师范大学鸿德学院
3135,内蒙古艺术学院
3136,鄂尔多斯应用技术学院
3137,内蒙古建筑职业技术学院
3138,内蒙古丰州职业学院
3139,包头职业技术学院
3140,兴安职业技术学院
3141,呼和浩特职业学院
3142,包头轻工职业技术学院
3143,内蒙古电子信息职业技术学院
3144,内蒙古机电职业技术学院
3145,内蒙古化工职业学院
3146,内蒙古商贸职业学院
3147,锡林郭勒职业学院
3148,内蒙古警察职业学院
3149,内蒙古体育职业学院
3150,乌兰察布职业学院
3151,通辽职业学院
3152,科尔沁艺术职业学院
3153,内蒙古交通职业技术学院
3154,包头钢铁职业技术学院
3155,乌海职业技术学院
3156,内蒙古科技职业学院
3157,内蒙古北方职业技术学院
3158,赤峰职业技术学院
3159,内蒙古经贸外语职业学院
3160,包头铁道职业技术学院
3161,乌兰察布医学高等专科学校
3162,鄂尔多斯职业学院
3163,内蒙古工业职业学院
3164,呼伦贝尔职业技术学院
3165,满洲里俄语职业学院
3166,内蒙古能源职业学院
3167,赤峰工业职业技术学院
3168,阿拉善职业技术学院
3169,内蒙古美术职业学院
3170,内蒙古民族幼儿师范高等专科学校
3171,鄂尔多斯生态环境职业学院
3172,扎兰屯职业学院
3173,辽宁大学
3174,大连理工大学
3175,沈阳工业大学
3176,沈阳航空航天大学
3177,沈阳理工大学
3178,东北大学
3179,辽宁科技大学
3180,辽宁工程技术大学
3181,辽宁石油化工大学
3182,沈阳化工大学
3183,大连交通大学
3184,大连海事大学
3185,大连工业大学
3186,沈阳建筑大学
3187,辽宁工业大学
3188,沈阳农业大学
3189,大连海洋大学
3190,中国医科大学
3191,锦州医科大学
3192,大连医科大学
3193,辽宁中医药大学
3194,沈阳药科大学
3195,沈阳医学院
3196,辽宁师范大学
3197,沈阳师范大学
3198,渤海大学
3199,鞍山师范学院
3200,大连外国语大学
3201,东北财经大学
3202,中国刑事警察学院
3203,沈阳体育学院
3204,沈阳音乐学院
3205,鲁迅美术学院
3206,辽宁对外经贸学院
3207,沈阳大学
3208,大连大学
3209,辽宁科技学院
3210,辽宁警察学院
3211,沈阳工程学院
3212,辽东学院
3213,大连民族大学
3214,大连理工大学城市学院
3215,沈阳工业大学工程学院
3216,沈阳航空航天大学北方科技学院
3217,沈阳工学院
3218,大连工业大学艺术与信息工程学院
3219,大连科技学院
3220,沈阳城市建设学院
3221,中国医科大学临床医药学院
3222,大连医科大学中山学院
3223,锦州医科大学医疗学院
3224,辽宁师范大学海华学院
3225,辽宁理工学院
3226,大连财经学院
3227,沈阳城市学院
3228,辽宁石油化工大学顺华能源学院
3229,大连艺术学院
3230,辽宁中医药大学杏林学院
3231,辽宁何氏医学院
3232,沈阳科技学院
3233,大连东软信息学院
3234,辽宁财贸学院
3235,辽宁传媒学院
3236,营口理工学院
3237,朝阳师范高等专科学校
3238,抚顺师范高等专科学校
3239,锦州师范高等专科学校
3240,营口职业技术学院
3241,铁岭师范高等专科学校
3242,大连职业技术学院
3243,辽宁农业职业技术学院
3244,抚顺职业技术学院
3245,辽阳职业技术学院
3246,阜新高等专科学校
3247,辽宁省交通高等专科学校
3248,辽宁税务高等专科学校
3249,盘锦职业技术学院
3250,沈阳航空职业技术学院
3251,辽宁体育运动职业技术学院
3252,辽宁职业学院
3253,辽宁林业职业技术学院
3254,沈阳职业技术学院
